fixation_omission_rate,fixation_regression_rate,max_regression_distance,max_skip_distance,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,participant_id,regressed_words,regressed_words_count,regression_pairs,sentence_content,sentence_id,sentence_length,skip_pairs,skipped_words,skipped_words_count,word_regression_rate,word_sequence,word_skip_rate
0.4666666666666667,0.38461538461538464,3,5,91.625,91.625,303.125,154.25,741.03125,1.625,ZDN,"6,11,12,13",4,"(9,6); (14,12); (12,11); (14,13)","With his interest in race cars, he formed a second company, the Henry Ford Company.",0,15,"(1,5); (5,9); (6,12); (12,14); (11,14)","2,3,4,6,7,8,9,10,11,12,13",11,0.26666666666666666,"1,5,9,6,12,14,14,12,11,14,13",0.7333333333333333
0.6296296296296297,0.4444444444444444,5,9,100.4,132.6,235.1,192.2,754.6066666666667,1.8,ZDN,21,1,"(26,21); (24,21)","During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",1,27,"(1,7); (7,9); (9,18); (18,24); (24,26); (21,24); (14,24); (21,25)","2,3,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",22,0.037037037037037035,"1,7,7,9,18,24,24,26,21,24,14,24,24,21,21,25,26",0.8148148148148148
0.391304347826087,0.38095238095238093,4,5,104.64285714285714,115.85714285714286,193.85714285714286,144.64285714285714,630.1011904761905,1.5,ZDN,"10,13,17,20",4,"(11,10); (22,20); (20,17); (17,13)","Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",2,23,"(0,2); (2,8); (9,11); (10,13); (13,18); (18,20); (20,22); (13,18); (18,20)","1,3,4,5,6,7,10,11,12,14,15,16,17,19,21",15,0.17391304347826086,"0,2,8,9,11,10,13,13,13,18,20,22,20,17,13,18,20",0.6521739130434783
0.4864864864864865,0.43478260869565216,3,9,109.84210526315789,113.10526315789474,168.89473684210526,125.89473684210526,658.9736842105264,1.2105263157894737,ZDN,"12,19,22,32,34",5,"(14,12); (20,19); (22,19); (23,22); (35,34); (34,32)","In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",3,37,"(1,11); (11,14); (12,16); (17,20); (19,22); (19,23); (22,26); (26,28); (28,31); (32,35)","2,3,4,5,6,7,8,9,10,12,13,14,15,18,19,20,21,22,23,24,25,27,29,30,33,34",26,0.13513513513513514,"1,11,14,12,16,17,20,19,22,19,23,22,26,28,31,32,35,34,34,32,2",0.7027027027027027
0.52,0.375,3,7,98.41666666666667,98.41666666666667,172.0,133.75,645.0416666666666,1.3333333333333333,ZDN,18,1,"(21,18)","These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",4,25,"(2,7); (7,15); (7,11); (13,15); (15,18); (18,21); (19,23)","3,4,5,6,8,9,10,11,12,13,14,16,17,19,20,21,22",17,0.04,"1,2,7,15,7,11,12,13,15,18,21,18,19,23",0.68
0.45454545454545453,0.4444444444444444,3,12,106.66666666666667,124.22222222222223,236.22222222222223,155.72222222222223,614.1203703703704,1.5,ZDN,"5,20,24,27,28,30",6,"(8,5); (22,20); (31,28); (31,28); (31,30); (30,27); (27,24)","Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",5,33,"(2,15); (5,10); (10,15); (15,17); (17,20); (20,22); (20,23); (23,26); (26,29); (29,31); (28,31); (28,31)","3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,24,25,27,28,29,30",23,0.18181818181818182,"2,15,16,8,8,5,10,10,15,17,20,22,20,23,26,26,26,29,31,28,31,28,31,30,27,24",0.696969696969697
0.38461538461538464,0.36363636363636365,0,6,106.375,106.375,236.625,146.0,706.1875,1.375,ZDN,,0,,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",6,13,"(1,4); (4,11)","2,3,5,6,7,8,9,10",8,0.0,"1,4,11,12,2",0.6153846153846154
0.5,0.38461538461538464,0,0,106.81818181818181,106.81818181818181,161.54545454545453,123.72727272727273,616.5,1.1818181818181819,ZDN,,0,,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,7,22,,,0,0.0,0,0.0
0.5853658536585366,0.3684210526315789,0,0,96.3529411764706,102.41176470588235,150.23529411764707,105.82352941176471,627.4117647058823,1.1176470588235294,ZDN,,0,,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",8,41,,,0,0.0,2,0.0
0.6,0.42857142857142855,0,5,107.83333333333333,115.16666666666667,142.5,121.83333333333333,622.625,1.1666666666666667,ZDN,,0,,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",9,30,"(3,9); (9,13); (13,16); (16,19); (19,21); (21,25); (25,27)","4,5,6,7,8,10,11,12,14,15,17,18,20,22,23,24,26",17,0.0,"3,9,13,16,19,21,25,27,27",0.5666666666666667
