fixation_omission_rate,fixation_regression_rate,max_regression_distance,max_skip_distance,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_meanPupilSize,mean_nFixations,participant_id,regressed_words,regressed_words_count,regression_pairs,sentence_content,sentence_id,sentence_length,skip_pairs,skipped_then_regressed_proportion,skipped_words,skipped_words_count,word_regression_rate,word_sequence,word_skip_rate
0.4,0.47619047619047616,2,3,131.77777777777777,141.88888888888889,452.1111111111111,279.55555555555554,1656.1666666666667,2.3333333333333335,ZDM,"12,13",4,"(13,12); (14,13); (13,12); (14,12)","With his interest in race cars, he formed a second company, the Henry Ford Company.",0,15,"(1,3); (4,7); (7,9); (9,13); (12,14)",1.0,"2,5,6,8,10,11,12,13",8,0.26666666666666666,"1,3,4,7,9,9,13,12,14,13,12,14,12,12,1,3,9,13",0.5333333333333333
0.18518518518518517,0.4444444444444444,3,7,119.5,119.5,237.5,190.77272727272728,1678.7348484848487,1.6818181818181819,ZDM,"1,4,6,9,10,18,21,22",9,"(5,4); (7,6); (11,9); (12,10); (20,18); (22,21); (2,1); (12,9); (25,22)","During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",1,27,"(0,2); (2,4); (4,7); (8,11); (9,12); (10,14); (15,17); (17,20); (18,22); (21,24); (24,26); (17,25)",0.875,"1,3,5,6,9,10,11,12,13,16,18,19,20,21,22,23,24,25",27,0.3333333333333333,"0,2,4,5,4,4,7,6,7,7,8,11,9,12,10,14,15,17,20,18,22,21,24,26,2,1,4,7,12,9,14,17,25,22,25,26",1.0
0.391304347826087,0.3888888888888889,5,2,106.57142857142857,125.28571428571429,175.85714285714286,156.42857142857142,1662.8214285714287,1.2857142857142858,ZDM,"7,10,11",3,"(8,7); (11,10); (16,11)","Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",2,23,"(1,3); (3,6); (6,8); (7,9); (9,11); (10,12); (12,15); (16,18); (18,20); (20,22)",1.0,"2,4,5,7,8,10,11,13,14,17,19,21",12,0.13043478260869565,"1,1,3,6,8,7,9,11,10,12,15,16,18,20,20,22,16,11",0.5217391304347826
0.24324324324324326,0.46153846153846156,2,3,98.42857142857143,98.42857142857143,198.28571428571428,149.92857142857142,1478.9523809523812,1.3928571428571428,ZDM,"1,3,6,12,13,16,19,20,24,31,33,34",13,"(5,3); (3,1); (7,6); (15,13); (13,12); (17,16); (21,19); (21,20); (20,19); (25,24); (32,31); (35,34); (35,33)","In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",3,37,"(1,3); (3,5); (5,7); (6,9); (9,11); (12,15); (12,14); (14,17); (17,21); (19,22); (22,25); (24,27); (28,30); (30,32); (31,35)",0.75,"2,4,6,7,8,10,13,14,15,16,18,19,20,21,23,24,25,26,29,31,32,33,34",25,0.35135135135135137,"1,3,5,3,1,1,2,5,7,6,9,11,12,15,13,12,14,17,16,17,21,19,21,20,19,22,25,24,27,28,30,32,31,35,34,35,33,34,2",0.6756756756756757
0.44,0.4090909090909091,4,3,107.85714285714286,130.57142857142858,202.35714285714286,169.0,1448.1071428571431,1.5714285714285714,ZDM,"4,10,18",3,"(11,10); (22,18); (5,4)","These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",4,25,"(2,4); (4,6); (8,11); (11,13); (13,15); (16,18); (18,22)",0.3333333333333333,"3,5,9,10,12,14,17,19,20,21",10,0.12,"1,2,4,6,7,8,11,10,11,13,15,15,16,18,18,22,18,11,5,4",0.4
0.30303030303030304,0.5142857142857142,3,3,108.65217391304348,108.65217391304348,301.69565217391306,172.52173913043478,1446.7028985507247,1.5217391304347827,ZDM,"1,2,4,8,11,12,13,20,22,28",10,"(5,4); (4,2); (2,1); (9,8); (12,11); (15,13); (15,12); (21,20); (23,22); (31,28)","Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",5,33,"(1,5); (2,6); (6,8); (9,12); (11,15); (12,16); (17,19); (19,21); (20,23); (22,26); (27,31)",0.8,"2,3,4,5,7,10,11,12,13,14,15,18,20,21,22,23,24,25,28,29,30",25,0.30303030303030304,"1,5,4,2,6,8,2,1,8,9,8,8,9,12,11,15,13,15,12,16,17,19,21,20,23,22,26,27,31,28,31,32,15",0.7575757575757576
0.23076923076923078,0.375,1,3,115.3,115.3,255.5,187.5,1549.0,1.6,ZDM,8,1,"(9,8)","In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",6,13,"(2,5); (5,9); (8,11); (2,4); (4,6); (6,10); (8,12)",1.0,"3,4,5,6,7,8,9,10,11",15,0.07692307692307693,"2,5,9,8,11,2,4,6,10,11,2,3,6,8,12,2",1.1538461538461537
0.2727272727272727,0.3888888888888889,0,6,105.25,105.25,195.5,122.3125,1516.5625,1.125,ZDM,,0,,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,7,22,"(2,5); (5,12)",0.0,"3,4,6,7,8,9,10,11",8,0.0,"2,5,12,13,3",0.36363636363636365
0.34146341463414637,0.40540540540540543,5,4,105.85185185185185,131.66666666666666,189.14814814814815,152.03703703703704,1417.7901234567898,1.3703703703703705,ZDM,"6,8,11,12,14,20,29,38",8,"(7,6); (9,8); (12,11); (19,14); (14,12); (21,20); (30,29); (40,38)","This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",8,41,"(1,5); (5,7); (7,9); (8,10); (10,12); (12,14); (14,18); (12,17); (19,21); (20,22); (22,26); (27,30); (29,31); (31,36); (37,40)",0.875,"2,3,4,6,8,9,11,13,14,15,16,17,20,21,23,24,25,28,29,30,32,33,34,35,38,39",29,0.1951219512195122,"1,1,5,7,6,7,9,8,10,10,10,10,12,11,12,14,18,19,14,12,17,19,21,20,22,26,27,30,29,31,36,37,40,38,11",0.7073170731707317
0.5333333333333333,0.30434782608695654,3,4,102.35714285714286,121.78571428571429,208.64285714285714,165.64285714285714,1423.3154761904764,1.6428571428571428,ZDM,"9,10",2,"(10,9); (13,10)","Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",9,30,"(3,6); (8,10); (9,11); (11,13); (13,16); (16,19); (19,21); (19,24); (25,27)",1.0,"4,5,9,10,12,14,15,17,18,20,21,22,23,26",15,0.06666666666666667,"3,6,7,8,8,10,9,11,13,16,16,19,19,21,13,10,13,19,24,25,27,10",0.5
