participant_id,sentence_id,sentence_content,sentence_length,word_sequence,skipped_words,regressed_words,skip_pairs,regression_pairs,skipped_words_count,regressed_words_count,word_skip_rate,word_regression_rate,skipped_then_regressed_proportion,max_skip_distance,max_regression_distance,fixation_omission_rate,fixation_regression_rate,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_nFixations,mean_meanPupilSize
ZMG,0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",15,"1,2,5,7,7,9,10,13,12,14,14,14","3,4,6,8,11,12,13",12,"(2,5); (5,7); (7,9); (10,13); (12,14)","(13,12)",7,1,0.4666666666666667,0.06666666666666667,1.0,2,1,0.4,0.25,95.44444444444444,171.0,180.33333333333334,171.0,1.3333333333333333,1066.925925925926
ZMG,1,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",27,"0,2,1,4,4,6,7,7,7,11,9,12,14,15,17,17,20,18,21,22,24,24,25,26,26,17,26,26,26,25,23,25,1,2,4,5,7,7,7,9,12,13,14,15,17,19,18,21,21,22,24,25,26","1,2,3,5,8,9,10,11,13,16,18,19,20,23","1,9,18,23,25","(0,2); (1,4); (4,6); (7,11); (9,12); (12,14); (15,17); (17,20); (18,21); (22,24); (17,19)","(2,1); (11,9); (20,18); (26,25); (25,23); (19,18)",17,6,0.6296296296296297,0.2222222222222222,0.8,3,2,0.14814814814814814,0.2641509433962264,107.47826086956522,131.1304347826087,296.9130434782609,265.82608695652175,2.3043478260869565,1013.804347826087
ZMG,2,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",23,"1,2,4,6,6,9,9,9,11,10,11,13,13,15,15,18,20,20,22,20,22,13,15,22,15,14","3,5,7,8,10,12,14,16,17,19,21","10,14,20","(2,4); (4,6); (6,9); (9,11); (11,13); (13,15); (15,18); (18,20); (20,22)","(11,10); (22,20); (15,14)",11,3,0.4782608695652174,0.13043478260869565,0.6666666666666666,2,2,0.391304347826087,0.25925925925925924,100.92857142857143,129.07142857142858,229.14285714285714,181.5,1.9285714285714286,1015.4345238095237
ZMG,3,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",37,"1,3,1,2,10,12,14,15,15,9,9,10,11,12,14,14,16,17,17,19,19,21,22,23,25,26,27,28,30,31,31,32,34,35,35,35,36,14,10","2,3,4,5,6,7,8,9,11,13,15,18,20,24,29,33","1,10","(1,3); (2,10); (10,12); (12,14); (14,16); (17,19); (19,21); (23,25); (28,30); (32,34)","(3,1); (14,10)",16,2,0.43243243243243246,0.05405405405405406,0.0,7,4,0.32432432432432434,0.275,111.12,138.04,187.28,173.8,1.6,988.63
ZMG,4,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",25,"0,2,4,4,5,6,7,8,11,10,11,11,12,13,14,15,15,16,18,18,18,20,22,24,24,14,4,4,0,1,2,4,5,7,7,11,10,11,12,13,15,15,16,18,18,19,22,24,4","1,3,9,10,17,19,21,23","0,10","(0,2); (2,4); (8,11); (16,18); (18,20); (20,22); (22,24)","(11,10); (4,0); (11,10)",8,3,0.32,0.12,0.5,2,4,0.2,0.24,103.65,132.7,275.85,264.5,2.5,975.6916666666668
ZMG,5,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",33,"0,3,5,6,8,8,8,9,12,10,13,15,15,16,17,18,20,10,21,22,23,23,23,24,25,26,27,27,27,29,28,30,31,32,16","1,2,4,7,10,11,12,13,14,15,16,17,18,19,20,28,29","10,28","(0,3); (3,5); (6,8); (9,12); (10,13); (13,15); (18,20); (10,21); (27,29); (28,30)","(12,10); (29,28)",22,2,0.6666666666666666,0.06060606060606061,1.0,10,2,0.18181818181818182,0.25,100.70370370370371,140.07407407407408,155.96296296296296,146.88888888888889,1.3333333333333333,950.4074074074074
ZMG,6,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",13,"2,3,3,4,5,6,8,6,3,2,3,5,5,6,8,9,10,11,3,5,6,6",7,"2,3,6","(6,8)","(8,6); (6,3); (3,2)",1,3,0.07692307692307693,0.23076923076923078,0.0,1,3,0.3076923076923077,0.3181818181818182,103.33333333333333,108.88888888888889,270.3333333333333,270.3333333333333,2.4444444444444446,1160.8555555555556
ZMG,7,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,22,"0,2,4,5,7,6,8,9,10,11,12,13,15,17,18,18,21,20,21,3","1,3,6,7,14,16,19,20","6,20","(0,2); (2,4); (5,7); (6,8); (13,15); (15,17); (18,21)","(7,6); (21,20)",8,2,0.36363636363636365,0.09090909090909091,1.0,2,1,0.18181818181818182,0.2,116.5,119.94444444444444,146.66666666666666,124.11111111111111,1.1111111111111112,1041.111111111111
ZMG,8,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",41,"0,4,5,7,7,9,10,10,11,12,15,18,19,21,21,22,22,24,25,26,27,29,31,32,34,36,40,3,3","1,2,3,6,8,13,14,16,17,20,23,28,30,33,35,37,38,39",,"(0,4); (5,7); (7,9); (12,15); (15,18); (19,21); (22,24); (27,29); (29,31); (32,34); (34,36); (36,40)",,18,0,0.43902439024390244,0.0,0.0,3,0,0.17073170731707318,0.26865671641791045,102.17647058823529,117.1470588235294,237.14705882352942,206.5,1.9705882352941178,978.6598039215687
ZMG,9,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",30,"0,1,4,6,8,8,9,10,12,13,13,16,16,17,19,19,20,21,22,24,25,27,29,29,2","2,3,5,7,11,14,15,18,23,26,28",,"(1,4); (4,6); (6,8); (10,12); (13,16); (17,19); (22,24); (25,27); (27,29)",,11,0,0.36666666666666664,0.0,0.0,2,0,0.3333333333333333,0.16,106.2,124.85,130.0,124.85,1.25,971.35
