participant_id,sentence_id,sentence_content,sentence_length,word_sequence,skipped_words,regressed_words,skip_pairs,regression_pairs,skipped_words_count,regressed_words_count,word_skip_rate,word_regression_rate,skipped_then_regressed_proportion,max_skip_distance,max_regression_distance,fixation_omission_rate,fixation_regression_rate,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_nFixations,mean_meanPupilSize
ZPH,0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",15,"1,1,2,4,5,7,9,10,14,12,12,13,14,4,14,2","3,6,8,11,12,13",12,"(2,4); (5,7); (7,9); (10,14)","(14,12)",6,1,0.4,0.06666666666666667,1.0,3,2,0.3333333333333333,0.4117647058823529,100.9,110.7,305.6,209.0,1.7,323.58333333333337
ZPH,1,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",27,"1,1,2,1,1,1,4,4,5,5,7,7,7,10,9,12,13,14,14,15,15,17,17,19,18,18,21,21,20,22,24,24,25,26,25,26,15,14,14,7,7,14","2,3,6,8,9,10,11,16,18,19,20,21,23","1,9,14,18,20,25","(1,4); (5,7); (7,10); (9,12); (15,17); (17,19); (18,21); (20,22); (22,24)","(2,1); (10,9); (19,18); (21,20); (26,25); (15,14)",13,6,0.48148148148148145,0.2222222222222222,0.5,2,1,0.25925925925925924,0.3953488372093023,112.55,166.85,306.15,242.8,2.15,359.835
ZPH,2,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",23,"1,1,1,3,5,6,8,9,8,9,8,9,9,9,11,10,11,12,13,14,15,17,18,18,18,19,22,20,22,21,3,1,13,11","2,4,7,10,16,20,21","1,8,10,11,20,21","(1,3); (3,5); (6,8); (9,11); (15,17); (19,22)","(9,8); (9,8); (11,10); (22,20); (22,21); (3,1); (13,11)",7,7,0.30434782608695654,0.30434782608695654,0.5,2,2,0.21739130434782608,0.38235294117647056,103.05555555555556,125.5,223.66666666666666,183.72222222222223,1.8888888888888888,321.3861111111111
ZPH,3,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",37,"1,1,2,2,2,3,3,4,6,8,7,9,9,11,12,1,1,12,12,14,16,15,17,17,19,19,19,21,22,22,24,25,26,27,28,30,32,31,32,34,35,34,35,36,36,36,36,36","5,7,8,10,13,15,16,18,20,23,29,31,33","7,15,31,34","(4,6); (6,8); (7,9); (9,11); (12,14); (14,16); (15,17); (17,19); (19,21); (22,24); (28,30); (30,32); (32,34)","(8,7); (16,15); (32,31); (35,34)",13,4,0.35135135135135137,0.10810810810810811,0.75,1,1,0.24324324324324326,0.3673469387755102,107.46428571428571,154.32142857142858,217.17857142857142,193.28571428571428,1.75,287.93154761904765
ZPH,4,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",25,"0,1,2,3,4,6,5,7,7,7,11,10,10,11,12,13,15,16,22,18,18,20,7,4,20,21,23,24,4,4","5,6,8,9,10,14,17,18,19,20,21,22","4,5,10,18","(4,6); (5,7); (7,11); (13,15); (16,22); (18,20); (21,23)","(6,5); (11,10); (22,18); (7,4)",13,4,0.52,0.16,0.75,5,4,0.2,0.34375,104.5,127.55,236.95,183.15,1.6,297.26666666666665
ZPH,5,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",33,"0,2,5,5,6,8,9,8,10,11,14,15,16,16,17,19,20,20,22,23,21,23,23,23,26,25,27,27,29,28,30,31,32,16,15,23,23,16","1,3,4,7,9,12,13,18,21,24,25,26,28,29","8,15,21,25,28","(0,2); (2,5); (6,8); (8,10); (11,14); (17,19); (20,22); (23,26); (25,27); (27,29); (28,30)","(9,8); (23,21); (26,25); (29,28); (16,15)",14,5,0.42424242424242425,0.15151515151515152,0.6,2,2,0.21212121212121213,0.325,109.42307692307692,125.6923076923077,188.23076923076923,166.76923076923077,1.5384615384615385,283.28846153846155
ZPH,6,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",13,"1,2,3,5,6,8,8,9,10,11,10,3,3,3","4,7",10,"(3,5); (6,8)","(11,10)",2,1,0.15384615384615385,0.07692307692307693,0.0,1,1,0.15384615384615385,0.4090909090909091,111.9090909090909,135.0,426.8181818181818,237.27272727272728,2.0,365.52272727272725
ZPH,7,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,22,"1,2,3,4,6,8,8,9,11,10,12,10,12,13,14,12,13,15,16,17,18,21,19,11,2,4,8,13","5,7,10,11,14,19,20","10,12,19","(4,6); (6,8); (9,11); (10,12); (13,15); (18,21)","(11,10); (12,10); (14,12); (21,19)",7,4,0.3181818181818182,0.18181818181818182,0.6666666666666666,2,2,0.18181818181818182,0.25,94.11111111111111,97.66666666666667,201.61111111111111,154.22222222222223,1.5555555555555556,305.75
ZPH,8,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",41,"1,2,1,3,4,6,4,6,7,9,9,10,10,10,11,11,12,13,15,17,16,15,13,17,18,19,21,20,20,21,21,22,20,20,21,22,22,22,24,24,25,26,27,29,29,31,32,34,36,37,16,18,38,38,14,12,22,21,20,21,24,25,24,25,39,38,12","2,5,8,14,16,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38","1,4,12,13,15,16,20,21,24,38","(1,3); (4,6); (7,9); (13,15); (15,17); (19,21); (22,24); (27,29); (29,31); (32,34); (34,36); (18,38); (25,39)","(2,1); (6,4); (17,16); (16,15); (15,13); (21,20); (22,20); (14,12); (22,21); (21,20); (25,24); (39,38)",43,12,1.048780487804878,0.2926829268292683,0.5,19,2,0.21951219512195122,0.34328358208955223,100.59375,129.0625,237.96875,211.75,2.09375,304.16041666666666
ZPH,9,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",30,"0,0,3,4,6,5,8,8,8,8,10,9,10,12,13,14,12,11,16,16,16,17,28,28,20,20,21,22,24,25,25,26,27,27,20,20,22,22,24,24,25,27,13,11,4,5,16,19,19,20,20","1,2,5,6,7,9,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27","5,9,11,12","(0,3); (4,6); (5,8); (8,10); (10,12); (11,16); (17,28); (22,24); (16,19)","(6,5); (10,9); (14,12); (12,11); (13,11)",24,5,0.8,0.16666666666666666,1.0,10,2,0.23333333333333334,0.29411764705882354,106.95652173913044,155.69565217391303,399.0869565217391,238.7391304347826,2.217391304347826,299.5652173913043
