participant_id,sentence_id,sentence_content,sentence_length,word_sequence,skipped_words,regressed_words,skip_pairs,regression_pairs,skipped_words_count,regressed_words_count,word_skip_rate,word_regression_rate,skipped_then_regressed_proportion,max_skip_distance,max_regression_distance,fixation_omission_rate,fixation_regression_rate,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_nFixations,mean_meanPupilSize
ZDN,0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",15,"1,5,9,6,12,14,14,12,11,14,13","2,3,4,6,7,8,9,10,11,13","6,11,12,13","(1,5); (5,9); (6,12); (12,14)","(9,6); (14,12); (12,11); (14,13)",12,4,0.8,0.26666666666666666,0.75,5,3,0.4666666666666667,0.38461538461538464,91.625,91.625,303.125,154.25,1.625,741.03125
ZDN,1,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",27,"1,7,7,9,18,24,24,26,21,24,14,24,24,21,21,25,26","2,3,4,5,6,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25",21,"(1,7); (7,9); (9,18); (18,24); (24,26); (21,25)","(26,21); (24,21)",23,2,0.8518518518518519,0.07407407407407407,1.0,8,5,0.6296296296296297,0.4444444444444444,100.4,132.6,235.1,192.2,1.8,754.6066666666667
ZDN,2,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",23,"0,2,8,9,11,10,13,13,13,18,20,22,20,17,13,18,20","1,3,4,5,6,7,10,11,12,14,15,16,17,19,21","10,13,17,20","(0,2); (2,8); (9,11); (10,13); (13,18); (18,20); (20,22)","(11,10); (22,20); (20,17); (17,13)",15,4,0.6521739130434783,0.17391304347826086,0.5,5,4,0.391304347826087,0.38095238095238093,104.64285714285714,115.85714285714286,193.85714285714286,144.64285714285714,1.5,630.1011904761905
ZDN,3,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",37,"1,11,14,12,16,17,20,19,22,19,23,22,26,28,31,32,35,34,34,32,2","2,3,4,5,6,7,8,9,10,12,13,14,15,18,19,20,21,22,23,24,25,27,29,30,33,34","12,19,22,32,34","(1,11); (11,14); (12,16); (17,20); (19,22); (19,23); (22,26); (26,28); (28,31); (32,35)","(14,12); (20,19); (22,19); (23,22); (35,34); (34,32)",29,6,0.7837837837837838,0.16216216216216217,0.8,9,3,0.4864864864864865,0.43478260869565216,109.84210526315789,113.10526315789474,168.89473684210526,125.89473684210526,1.2105263157894737,658.9736842105264
ZDN,4,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",25,"1,2,7,15,7,11,12,13,15,18,21,18,19,23","3,4,5,6,8,9,10,11,12,13,14,16,17,19,20,21,22",18,"(2,7); (7,15); (7,11); (15,18); (18,21); (19,23)","(21,18)",21,1,0.84,0.04,0.0,7,3,0.52,0.375,98.41666666666667,98.41666666666667,172.0,133.75,1.3333333333333333,645.0416666666666
ZDN,5,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",33,"2,15,16,8,8,5,10,10,15,17,20,22,20,23,26,26,26,29,31,28,31,28,31,30,27,24","3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,24,25,27,28,30","5,20,24,27,28,30","(2,15); (5,10); (15,17); (17,20); (20,22); (20,23); (23,26); (26,29); (29,31)","(8,5); (22,20); (31,28); (31,28); (31,30); (30,27); (27,24)",27,7,0.8181818181818182,0.21212121212121213,0.8333333333333334,12,3,0.45454545454545453,0.4444444444444444,106.66666666666667,124.22222222222223,236.22222222222223,155.72222222222223,1.5,614.1203703703704
ZDN,6,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",13,"1,4,11,12,2","2,3,5,6,7,8,9,10",,"(1,4); (4,11)",,8,0,0.6153846153846154,0.0,0.0,6,0,0.38461538461538464,0.36363636363636365,106.375,106.375,236.625,146.0,1.375,706.1875
ZDN,7,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,22,0,,,,,0,0,0.0,0.0,0.0,0,0,0.5,0.38461538461538464,106.81818181818181,106.81818181818181,161.54545454545453,123.72727272727273,1.1818181818181819,616.5
ZDN,8,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",41,2,,,,,0,0,0.0,0.0,0.0,0,0,0.5853658536585366,0.3684210526315789,96.3529411764706,102.41176470588235,150.23529411764707,105.82352941176471,1.1176470588235294,627.4117647058823
ZDN,9,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",30,"3,9,13,16,19,21,25,27,27","4,5,6,7,8,10,11,12,14,15,17,18,20,22,23,24,26",,"(3,9); (9,13); (13,16); (16,19); (19,21); (21,25); (25,27)",,17,0,0.5666666666666667,0.0,0.0,5,0,0.6,0.42857142857142855,107.83333333333333,115.16666666666667,142.5,121.83333333333333,1.1666666666666667,622.625
ZDN,10,Henry Ford advocated long-time associate Harry Bennett to take the spot.,11,"0,3,5,6,8,1,3,5,6,10","1,2,4,7,8,9",,"(0,3); (3,5); (6,8); (6,10)",,7,0,0.6363636363636364,0.0,0.0,3,0,0.36363636363636365,0.2,98.28571428571429,98.28571428571429,154.0,144.0,1.4285714285714286,627.5714285714286
ZDN,11,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",20,"0,0,5,6,7,9,8,13,15,10,12,18,17,13,2,0","1,2,3,4,8,9,10,11,12,13,14,15,16,17","0,8,10,13,17","(0,5); (7,9); (8,13); (13,15); (10,12); (12,18)","(9,8); (15,10); (18,17); (17,13); (2,0)",16,5,0.8,0.25,0.8,5,5,0.25,0.47368421052631576,104.26666666666667,109.86666666666666,228.26666666666668,143.53333333333333,1.2666666666666666,619.9777777777778
ZDN,12,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",32,"5,8,10,7,14,16,19,18,21,19,24,23,28,29,30","6,7,8,9,10,11,12,13,15,17,18,19,20,21,22,23,24,25,26,27","7,18,19,23","(5,8); (8,10); (7,14); (14,16); (16,19); (18,21); (19,24); (23,28)","(10,7); (19,18); (21,19); (24,23)",22,4,0.6875,0.125,1.0,6,3,0.5625,0.4,110.35714285714286,110.35714285714286,140.28571428571428,115.64285714285714,1.0714285714285714,596.5357142857143
ZDN,13,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",36,"0,0,2,2,0,2,7,8,9,9,9,13,17,17,28,29,20,23,26,32,31,35,33,32,9","1,3,4,5,6,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34","0,31,32,33","(0,2); (2,7); (9,13); (13,17); (17,28); (20,23); (23,26); (26,32); (31,35)","(2,0); (32,31); (35,33); (33,32)",33,4,0.9166666666666666,0.1111111111111111,0.75,10,2,0.5555555555555556,0.5384615384615384,95.125,113.3125,260.6875,166.3125,1.625,619.2895833333333
ZDN,14,He is of three quarters Irish and one quarter French descent.,11,"2,5,8,4,5,4,5,8,8,8,10,2","3,4,6,7,9",4,"(2,5); (5,8); (8,10)","(8,4); (5,4)",5,2,0.45454545454545453,0.18181818181818182,1.0,2,4,0.5454545454545454,0.3076923076923077,82.2,82.2,451.6,249.2,2.6,576.8666666666667
ZDN,15,"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",48,"0,4,8,8,2,4,8,9,0,0,16,17,27,27,19,19,22,24,25,24,16,17,21,20,0,43,42,33,37,37,41,43,46,47,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45","20,24,42","(0,4); (4,8); (0,16); (17,27); (19,22); (22,24); (17,21); (0,43); (33,37); (37,41); (43,46)","(25,24); (21,20); (43,42)",86,3,1.7916666666666667,0.0625,1.0,42,1,0.5416666666666666,0.3142857142857143,104.0909090909091,123.72727272727273,301.1363636363636,166.0909090909091,1.5909090909090908,574.875
ZDN,16,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",19,"0,12,16,15,1","1,2,3,4,5,6,7,8,9,10,11,13,14,15",15,"(0,12); (12,16)","(16,15)",14,1,0.7368421052631579,0.05263157894736842,1.0,11,1,0.42105263157894735,0.6428571428571429,94.0909090909091,94.0909090909091,188.0,126.0,1.2727272727272727,615.439393939394
ZDN,17,He was married to actress Kim Basinger from 1993 to 2002.,11,"1,8,10,4,2,2,1","2,3,4,5,6,7,9","1,2","(1,8); (8,10)","(4,2); (2,1)",7,2,0.6363636363636364,0.18181818181818182,0.5,6,2,0.36363636363636365,0.5,99.85714285714286,99.85714285714286,362.2857142857143,183.71428571428572,1.4285714285714286,625.6666666666666
ZDN,18,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",23,"0,3,3,5,8,9,13,15,19,21,14,15,14,16,21,20","1,2,4,6,7,10,11,12,14,15,16,17,18,20","14,20","(0,3); (3,5); (5,8); (9,13); (13,15); (15,19); (19,21); (14,16)","(15,14); (21,20)",14,2,0.6086956521739131,0.08695652173913043,1.0,3,1,0.4782608695652174,0.4117647058823529,90.08333333333333,90.08333333333333,175.66666666666666,142.16666666666666,1.4166666666666667,596.4861111111112
ZDN,19,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",25,"1,2,7,8,11,13,16,15,18,22,23,2","3,4,5,6,9,10,12,14,15,16,17,19,20,21",15,"(2,7); (8,11); (11,13); (13,16); (15,18); (18,22)","(16,15)",14,1,0.56,0.04,1.0,4,1,0.56,0.3333333333333333,96.54545454545455,96.54545454545455,119.45454545454545,112.0,1.0909090909090908,561.6363636363636
ZDN,20,He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,16,"1,4,9,10,12,11,9,13,14,12,11,1","2,3,5,6,7,8,10,11,12","9,11,12","(1,4); (4,9); (10,12); (9,13)","(12,11); (11,9); (14,12); (12,11)",10,4,0.625,0.25,0.6666666666666666,4,2,0.375,0.47058823529411764,97.3,97.3,381.9,175.9,1.7,603.2
ZDN,21,"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",18,1,,,,,0,0,0.0,0.0,0.0,0,0,0.4444444444444444,0.3333333333333333,98.0,104.3,158.2,111.5,1.2,603.5
ZDN,22,"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",34,"5,8,12,14,15,17,21,17,24,27,23,30,31,32,29,27,24,26,13","6,7,9,10,11,13,16,18,19,20,21,22,23,24,25,26,27,28,29","17,23,24,27,29","(5,8); (8,12); (12,14); (15,17); (17,21); (17,24); (24,27); (23,30); (24,26)","(21,17); (27,23); (32,29); (29,27); (27,24)",25,5,0.7352941176470589,0.14705882352941177,0.8,6,4,0.5294117647058824,0.42105263157894735,101.5625,101.5625,179.5625,123.3125,1.1875,583.71875
