participant_id,sentence_id,sentence_content,sentence_length,word_sequence,skipped_words,regressed_words,skip_pairs,regression_pairs,skipped_words_count,regressed_words_count,word_skip_rate,word_regression_rate,skipped_then_regressed_proportion,max_skip_distance,max_regression_distance,fixation_omission_rate,fixation_regression_rate,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_nFixations,mean_meanPupilSize
ZAB,0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",15,"0,2,0,1,2,3,4,6,7,8,10,11,12,14","1,5,9,13",0,"(0,2); (4,6); (8,10); (12,14)","(2,0)",4,1,0.26666666666666666,0.06666666666666667,0.0,1,2,0.2,0.2857142857142857,108.33333333333333,108.33333333333333,126.83333333333333,118.5,1.1666666666666667,999.0416666666666
ZAB,1,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",27,"0,2,4,4,5,7,5,6,7,7,7,7,9,7,9,10,12,14,15,17,18,20,21,22,21,22,24,26,25","1,3,6,8,11,13,16,19,23,25","5,7,21,25","(0,2); (2,4); (5,7); (7,9); (10,12); (12,14); (15,17); (18,20); (22,24); (24,26)","(7,5); (9,7); (22,21); (26,25)",10,4,0.37037037037037035,0.14814814814814814,0.25,1,2,0.2962962962962963,0.3103448275862069,115.26315789473684,118.73684210526316,194.3684210526316,177.47368421052633,1.5263157894736843,870.5
ZAB,2,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",23,"0,1,2,4,6,7,10,11,13,15,17,20,20,21,21,20,20,22","3,5,8,9,12,14,16,18,19,21",20,"(2,4); (4,6); (7,10); (11,13); (13,15); (15,17); (17,20); (20,22)","(21,20)",10,1,0.43478260869565216,0.043478260869565216,0.0,2,1,0.391304347826087,0.2222222222222222,109.0,122.35714285714286,137.71428571428572,137.71428571428572,1.2857142857142858,886.9464285714286
ZAB,3,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",37,"0,2,3,5,6,8,5,4,6,9,10,11,12,13,16,17,19,19,21,22,23,25,25,27,28,31,32,33,34,35,35,34,33,20,19","1,4,7,8,14,15,18,20,24,26,29,30","4,5,19,33,34","(0,2); (3,5); (6,8); (6,9); (13,16); (17,19); (19,21); (23,25); (25,27); (28,31)","(8,5); (5,4); (35,34); (34,33); (20,19)",13,5,0.35135135135135137,0.13513513513513514,0.2,2,3,0.24324324324324326,0.25,101.32142857142857,112.75,149.03571428571428,135.03571428571428,1.4285714285714286,842.7916666666666
ZAB,4,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",25,"0,1,2,4,5,7,7,7,8,9,10,11,12,13,15,15,16,17,18,20,23,24,1","3,6,14,19,21,22",,"(2,4); (5,7); (13,15); (18,20); (20,23)",,6,0,0.24,0.0,0.0,2,0,0.24,0.13043478260869565,103.36842105263158,123.21052631578948,133.21052631578948,133.21052631578948,1.263157894736842,842.8333333333334
ZAB,5,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",33,"0,0,2,4,2,5,6,8,6,9,10,10,15,12,15,16,17,19,20,21,21,23,23,25,26,28,28,28,30,31,32,15","1,3,4,7,8,11,12,13,14,18,22,24,27,29","2,6,12","(0,2); (2,4); (2,5); (6,8); (6,9); (10,15); (17,19); (21,23); (23,25); (26,28); (28,30)","(4,2); (8,6); (15,12)",16,3,0.48484848484848486,0.09090909090909091,0.3333333333333333,4,3,0.3333333333333333,0.3333333333333333,101.5,125.18181818181819,177.1818181818182,143.95454545454547,1.5,817.7727272727273
ZAB,6,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",13,"0,2,3,4,5,6,7,8,8,10,11,1,3,5,9,10,11","1,6,7,8,9",,"(0,2); (8,10); (5,9)",,5,0,0.38461538461538464,0.0,0.0,3,0,0.07692307692307693,0.3333333333333333,90.25,95.83333333333333,147.66666666666666,135.83333333333334,1.5,936.2916666666666
ZAB,7,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,22,"0,1,3,4,5,7,8,7,8,9,10,11,12,13,14,15,17,18,19,21,19","2,6,16,20","7,19","(1,3); (5,7); (15,17); (19,21)","(8,7); (21,19)",4,2,0.18181818181818182,0.09090909090909091,0.0,1,2,0.18181818181818182,0.19047619047619047,91.11111111111111,91.11111111111111,113.0,113.0,1.1666666666666667,836.1666666666666
ZAB,8,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",41,"0,1,3,5,7,7,8,9,10,9,10,10,11,11,12,12,14,15,17,18,19,20,21,22,22,24,25,24,27,28,29,30,31,34,33,35,36,37,38,40,1","2,4,6,13,16,23,25,26,32,33,34,39","9,24,33","(1,3); (3,5); (5,7); (12,14); (15,17); (22,24); (24,27); (31,34); (33,35); (38,40)","(10,9); (25,24); (34,33)",12,3,0.2926829268292683,0.07317073170731707,0.3333333333333333,2,1,0.21951219512195122,0.17073170731707318,96.0625,107.34375,126.90625,124.84375,1.28125,835.3229166666667
ZAB,9,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",30,"0,1,3,4,5,7,8,8,9,10,11,13,16,16,17,18,19,20,21,23,10,14,16,14,5,7,8,25,20,21,23,24,27,28","2,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26","14,20","(1,3); (5,7); (11,13); (13,16); (21,23); (10,14); (8,25); (24,27)","(16,14); (25,20)",27,2,0.9,0.06666666666666667,1.0,16,5,0.23333333333333334,0.2647058823529412,94.34782608695652,101.56521739130434,147.17391304347825,141.7826086956522,1.4782608695652173,848.6449275362319
