participant_id,sentence_id,sentence_content,sentence_length,word_sequence,skipped_words,regressed_words,skip_pairs,regression_pairs,skipped_words_count,regressed_words_count,word_skip_rate,word_regression_rate,skipped_then_regressed_proportion,max_skip_distance,max_regression_distance,fixation_omission_rate,fixation_regression_rate,mean_FFD,mean_GD,mean_GPT,mean_TRT,mean_nFixations,mean_meanPupilSize
ZKH,0,"With his interest in race cars, he formed a second company, the Henry Ford Company.",15,"0,1,3,5,6,9,10,12,12,12,13,13,14,12","2,4,7,8,11",12,"(1,3); (3,5); (6,9); (10,12)","(14,12)",5,1,0.3333333333333333,0.06666666666666667,0.0,2,2,0.3333333333333333,0.375,91.4,138.3,244.0,183.0,1.6,1076.65
ZKH,1,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",27,"0,2,3,4,5,6,7,7,7,7,9,9,11,9,12,13,14,15,17,18,18,20,21,22,22,24,26,14,12,1,0,2,3,3,15,25,22,25","1,8,10,11,16,17,18,19,20,21,22,23,24,25","0,9,12,22","(0,2); (7,9); (9,11); (9,12); (15,17); (18,20); (22,24); (24,26); (15,25)","(11,9); (14,12); (1,0); (25,22)",18,4,0.6666666666666666,0.14814814814814814,0.25,9,3,0.18518518518518517,0.34210526315789475,125.95454545454545,156.4090909090909,244.45454545454547,214.04545454545453,1.7272727272727273,1115.6060606060607
ZKH,2,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",23,"0,2,4,2,3,3,6,7,9,9,11,10,0,11,11,13,15,16,18,18,20,20,21,20,21,22,11,1,0,22","1,3,4,5,8,10,12,14,17,19","0,2,10,20","(0,2); (2,4); (3,6); (7,9); (9,11); (11,13); (13,15); (16,18); (18,20)","(4,2); (11,10); (21,20); (1,0)",10,4,0.43478260869565216,0.17391304347826086,0.25,2,2,0.2608695652173913,0.41935483870967744,112.70588235294117,130.1764705882353,312.05882352941177,207.52941176470588,1.8235294117647058,1130.0117647058823
ZKH,3,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",37,"1,2,3,4,5,6,8,8,19,21,2,22,23,24,2,2,5,7,8,24,23,24,9,1,26,25,26,28,28,29,31,31,32,31,32,33,35,35,36,31,32,34,35,35,35,36,32,2,3,2,1,2,3,5,6,8,19,22,1,1,28,32,31,31,28,28,28","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,30,33,34","1,2,23,25,28,31,32","(6,8); (8,19); (19,21); (2,22); (5,7); (1,26); (26,28); (29,31); (33,35); (32,34)","(24,23); (26,25); (32,31); (36,31); (36,32); (3,2); (2,1); (32,31); (31,28)",60,9,1.6216216216216217,0.24324324324324326,0.42857142857142855,24,5,0.35135135135135137,0.35294117647058826,132.5,153.66666666666666,411.5416666666667,340.4166666666667,2.8333333333333335,1063.7280753968255
ZKH,4,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",25,"3,4,13,13,3,4,13,15,7,18,18,19,22,24,18,18,20,20,22,20,13,13,13","5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,23",20,"(4,13); (13,15); (7,18); (19,22); (22,24); (18,20)","(22,20)",23,1,0.92,0.04,1.0,10,2,0.48,0.2857142857142857,117.3076923076923,156.0,421.6923076923077,266.0769230769231,2.1538461538461537,1076.326923076923
ZKH,5,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",33,"0,13,15,15,16,16,17,17,18,20,24","1,2,3,4,5,6,7,8,9,10,11,12,14,19,21,22,23",,"(0,13); (13,15); (18,20); (20,24)",,17,0,0.5151515151515151,0.0,0.0,12,0,0.3939393939393939,0.43137254901960786,107.35,132.3,365.65,270.0,2.55,1062.020476190476
ZKH,6,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",13,"5,6,7,8,9,10,11,12",,,,,0,0,0.0,0.0,0.0,0,0,0.38461538461538464,0.16666666666666666,123.125,137.75,281.5,200.375,1.5,1357.2916666666665
ZKH,7,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,22,"10,12,13,14,15,17,21,20,21,19,20","11,16,18,19,20","19,20","(10,12); (15,17); (17,21)","(21,20); (21,19)",5,2,0.22727272727272727,0.09090909090909091,1.0,3,2,0.5454545454545454,0.25,101.1,101.1,152.2,131.5,1.2,1242.3
ZKH,8,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",41,"9,9",,,,,0,0,0.0,0.0,0.0,0,0,0.4634146341463415,0.36764705882352944,123.18181818181819,151.36363636363637,454.5,351.0,3.090909090909091,1023.3733766233764
ZKH,9,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H.",30,"1,9,1,10,3,12,5,7,8,19,18,19,20,21,22,24,25,27,28,28,27","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,23,26","18,27","(1,9); (1,10); (3,12); (5,7); (8,19); (22,24); (25,27)","(19,18); (28,27)",36,2,1.2,0.06666666666666667,0.5,10,1,0.43333333333333335,0.2857142857142857,122.41176470588235,127.58823529411765,186.0,152.11764705882354,1.2352941176470589,1119.0294117647059
ZKH,10,Henry Ford advocated long-time associate Harry Bennett to take the spot.,11,"0,2,3,4,3,4,5,6,8,10,1","1,7,9",3,"(0,2); (6,8); (8,10)","(4,3)",3,1,0.2727272727272727,0.09090909090909091,0.0,1,1,0.18181818181818182,0.25,137.44444444444446,137.44444444444446,190.22222222222223,182.77777777777777,1.3333333333333333,988.6666666666666
ZKH,11,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",20,"6,17,7,9,8,12,9,17,17,13,14,12,12,14,6,6,9,8,9,10","7,8,9,10,11,12,13,14,15,16","8,9,12,13","(6,17); (7,9); (8,12)","(9,8); (12,9); (17,13); (14,12); (9,8)",14,5,0.7,0.25,1.0,10,4,0.35,0.3829787234042553,135.53846153846155,135.53846153846155,477.61538461538464,436.38461538461536,3.6153846153846154,1057.7269230769232
ZKH,12,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",32,"1,2,3,4,6,7,8,10,12,15,14,16,17,17,19,20,21,23,23,25,27,28,29,30,19,10,1,1,18,16,19,21","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,22,24,26","14,16","(4,6); (8,10); (10,12); (12,15); (14,16); (17,19); (21,23); (23,25); (25,27); (1,18)","(15,14); (18,16)",26,2,0.8125,0.0625,1.0,16,2,0.28125,0.28125,124.08695652173913,132.65217391304347,181.8695652173913,171.17391304347825,1.391304347826087,1040.6159420289855
